FK_CCTNU_CONCEPTO_ID;CCTNU_CONCEPTO_ID;CCTVA_DESCRIPCION_USUARIO;CRTNU_ORDEN;ESTADO
6436651;4589364;oral;1;Vigente
6514524;4589392;ocular;1;Vigente
7034596;4589364;oral;1;Vigente
7253582;4589360;intravenosa;1;Vigente
6637191;4589364;oral;1;Vigente
6656413;4589364;oral;1;Vigente
6409727;4589364;oral;1;Vigente
6424847;4589364;oral;1;Vigente
7078271;4589360;intravenosa;1;Vigente
6447021;4589364;oral;1;Vigente
6471738;4589364;oral;1;Vigente
7114697;4589365;intramuscular;1;Vigente
7270723;4589370;subcutánea;1;Vigente
7270723;4589365;intramuscular;1;Vigente
7270723;4589360;intravenosa;1;Vigente
6455741;4589360;intravenosa;1;Vigente
6603267;4589364;oral;1;Vigente
6622920;4589364;oral;1;Vigente
6638321;4589364;oral;1;Vigente
6639759;4589364;oral;1;Vigente
6418573;4589364;oral;1;Vigente
6470147;4589364;oral;1;Vigente
7223455;4589360;intravenosa;1;Vigente
6699484;4589439;intravaginal;1;Vigente
7350911;4589360;intravenosa;1;Vigente
7572279;4589364;oral;1;Vigente
7582356;4589364;oral;1;Vigente
7564983;4589420;inhalatoria oral;1;Vigente
7419836;4589377;tópica;1;Vigente
7620158;4589439;intravaginal;1;Vigente
7396725;4589365;intramuscular;1;Vigente
7396725;4589360;intravenosa;1;Vigente
7366387;4589370;subcutánea;1;Vigente
7366387;4589360;intravenosa;1;Vigente
7451927;4589364;oral;1;Vigente
7403985;4589377;tópica;1;Vigente
7458472;4589364;oral;1;Vigente
7409647;4589360;intravenosa;1;Vigente
7445521;4589364;oral;1;Vigente
7476490;4589364;oral;1;Vigente
7536382;4589365;intramuscular;1;Vigente
7536382;4589360;intravenosa;1;Vigente
7495891;4589364;oral;1;Vigente
7516790;4589377;tópica;1;Vigente
7705419;4589360;intravenosa;1;Vigente
7418459;4589377;tópica;1;Vigente
7523002;4589364;oral;1;Vigente
7427340;4589424;inhalatoria nasal;1;Vigente
7500898;4589364;oral;1;Vigente
7311424;4589364;oral;1;Vigente
7476135;4589364;oral;1;Vigente
7523353;4589364;oral;1;Vigente
7350720;4589364;oral;1;Vigente
7572720;4589364;oral;1;Vigente
7359962;4589360;intravenosa;1;Vigente
7359962;4589370;subcutánea;1;Vigente
7661262;4589364;oral;1;Vigente
7630789;4589364;oral;1;Vigente
7661086;4589364;oral;1;Vigente
7680259;4589370;subcutánea;1;Vigente
7680259;4589365;intramuscular;1;Vigente
7403910;4589377;tópica;1;Vigente
7677412;4589365;intramuscular;1;Vigente
7634745;4589364;oral;1;Vigente
7600303;4589360;intravenosa;1;Vigente
7637452;4589364;oral;1;Vigente
7686374;4589364;oral;1;Vigente
7312488;4589364;oral;1;Vigente
7403486;4589377;tópica;1;Vigente
7523224;4589431;ótica;1;Vigente
7317453;4589364;oral;1;Vigente
7332261;4589392;ocular;1;Vigente
7362525;4589360;intravenosa;1;Vigente
7362525;4589370;subcutánea;1;Vigente
7392166;4589370;subcutánea;1;Vigente
7579174;4589370;subcutánea;1;Vigente
7393666;4589370;subcutánea;1;Vigente
7738311;4589370;subcutánea;1;Vigente
5986645;4589364;oral;1;Vigente
5986658;4589386;rectal;1;Vigente
5986662;4589377;tópica;1;Vigente
5986680;7488861;transdérmica;1;Vigente
1424034;4589364;oral;1;Vigente
5152736;4589364;oral;1;Vigente
5169076;4589392;ocular;1;Vigente
5707190;4589365;intramuscular;1;Vigente
5709525;4589364;oral;1;Vigente
5788411;4589364;oral;1;Vigente
5829033;4589365;intramuscular;1;Vigente
5986400;4589364;oral;1;Vigente
5986403;4589364;oral;1;Vigente
5986433;4589364;oral;1;Vigente
5917916;4589360;intravenosa;1;Vigente
5986530;4589364;oral;1;Vigente
5986531;4589377;tópica;1;Vigente
5986573;4589364;oral;1;Vigente
5986682;4589377;tópica;1;Vigente
5986684;4589364;oral;1;Vigente
5986689;4589360;intravenosa;1;Vigente
5986689;4589370;subcutánea;1;Vigente
5986699;4589360;intravenosa;1;Vigente
5986705;4589377;tópica;1;Vigente
5986706;4589392;ocular;1;Vigente
5986710;4589364;oral;1;Vigente
5986722;4589364;oral;1;Vigente
5986732;4589364;oral;1;Vigente
5986741;4589364;oral;1;Vigente
5986745;4589360;intravenosa;1;Vigente
5986748;4589360;intravenosa;1;Vigente
5986311;4589377;tópica;1;Vigente
5986313;4589364;oral;1;Vigente
5986314;4589377;tópica;1;Vigente
5986325;4589364;oral;1;Vigente
5986332;4589364;oral;1;Vigente
5986337;4589364;oral;1;Vigente
5986341;4589364;oral;1;Vigente
5986446;4589364;oral;1;Vigente
5986457;4589360;intravenosa;1;Vigente
5986459;4589360;intravenosa;1;Vigente
5986466;4589360;intravenosa;1;Vigente
5986467;4589370;subcutánea;1;Vigente
5986581;4589364;oral;1;Vigente
5986584;4589364;oral;1;Vigente
5986587;4589420;inhalatoria oral;1;Vigente
5986594;4589364;oral;1;Vigente
5986598;4589364;oral;1;Vigente
5986604;4589364;oral;1;Vigente
5986609;4589364;oral;1;Vigente
5986617;4589360;intravenosa;1;Vigente
5986621;4589364;oral;1;Vigente
5986785;4589377;tópica;1;Vigente
5986795;4589377;tópica;1;Vigente
5986804;4589364;oral;1;Vigente
5986806;4589364;oral;1;Vigente
5986818;4589370;subcutánea;1;Vigente
5986818;4589365;intramuscular;1;Vigente
5986818;4589360;intravenosa;1;Vigente
5986350;4589365;intramuscular;1;Vigente
5986350;4589495;intradérmica;1;Vigente
5986358;4589364;oral;1;Vigente
5986363;4589507;intraperitoneal;1;Vigente
5986369;4589360;intravenosa;1;Vigente
5986374;4589364;oral;1;Vigente
5986380;4589364;oral;1;Vigente
96836;4589360;intravenosa;1;Vigente
97137;4589365;intramuscular;1;Vigente
97137;4589360;intravenosa;1;Vigente
98602;4589424;inhalatoria nasal;1;Vigente
106876;4589365;intramuscular;1;Vigente
106876;4589360;intravenosa;1;Vigente
109085;4589364;oral;1;Vigente
6386158;4589364;oral;1;Vigente
54605;4589364;oral;1;Vigente
518;4589364;oral;1;Vigente
70101;4589370;subcutánea;1;Vigente
72002;4589364;oral;1;Vigente
86736;4589360;intravenosa;1;Vigente
88045;4589364;oral;1;Vigente
118751;4589360;intravenosa;1;Vigente
118751;4589365;intramuscular;1;Vigente
120508;4589364;oral;1;Vigente
183605;4589360;intravenosa;1;Vigente
262572;4589364;oral;1;Vigente
286504;4589360;intravenosa;1;Vigente
286504;4589365;intramuscular;1;Vigente
286504;4589370;subcutánea;1;Vigente
337048;4589364;oral;1;Vigente
551621;4589364;oral;1;Vigente
597285;4589360;intravenosa;1;Vigente
631151;4589365;intramuscular;1;Vigente
636920;4589364;oral;1;Vigente
901758;4589370;subcutánea;1;Vigente
902700;4589364;oral;1;Vigente
921105;4589360;intravenosa;1;Vigente
1012702;4589360;intravenosa;1;Vigente
1036783;4589364;oral;1;Vigente
1598818;4589360;intravenosa;1;Vigente
1847714;4589360;intravenosa;1;Vigente
2065048;4589377;tópica;1;Vigente
3218433;4589364;oral;1;Vigente
3547676;4589420;inhalatoria oral;1;Vigente
3886496;4589364;oral;1;Vigente
103408;4589365;intramuscular;1;Vigente
103408;4589360;intravenosa;1;Vigente
70540;4589364;oral;1;Vigente
70567;4589364;oral;1;Vigente
515;4589364;oral;1;Vigente
71986;4589364;oral;1;Vigente
72676;4589364;oral;1;Vigente
72854;4589364;oral;1;Vigente
72962;4589364;oral;1;Vigente
75742;4589364;oral;1;Vigente
82255;4589364;oral;1;Vigente
85758;4589364;oral;1;Vigente
88428;4589364;oral;1;Vigente
120124;4589364;oral;1;Vigente
120162;4589364;oral;1;Vigente
126091;4589364;oral;1;Vigente
126133;4589360;intravenosa;1;Vigente
128412;4589424;inhalatoria nasal;1;Vigente
136493;4589364;oral;1;Vigente
179833;4589364;oral;1;Vigente
193391;4589364;oral;1;Vigente
195216;4589364;oral;1;Vigente
225527;4589364;oral;1;Vigente
236710;4589392;ocular;1;Vigente
259905;4589364;oral;1;Vigente
265412;4589392;ocular;1;Vigente
273963;4589360;intravenosa;1;Vigente
283278;4589392;ocular;1;Vigente
365853;4589360;intravenosa;1;Vigente
375221;4589364;oral;1;Vigente
439446;4589364;oral;1;Vigente
532503;4589364;oral;1;Vigente
1748220;4589364;oral;1;Vigente
1887838;4589364;oral;1;Vigente
1955989;4589364;oral;1;Vigente
2041394;4589364;oral;1;Vigente
3227272;4589364;oral;1;Vigente
54378;4589364;oral;1;Vigente
811027;4589364;oral;1;Vigente
1271939;4589365;intramuscular;1;Vigente
1280607;4589364;oral;1;Vigente
1289493;4589364;oral;1;Vigente
1336532;4589364;oral;1;Vigente
1486052;4589377;tópica;1;Vigente
1509656;4589364;oral;1;Vigente
75655;4589364;oral;1;Vigente
84331;4589364;oral;1;Vigente
99941;4589364;oral;1;Vigente
124118;4589364;oral;1;Vigente
131452;4589364;oral;1;Vigente
151156;4589364;oral;1;Vigente
183501;4589364;oral;1;Vigente
202907;4589364;oral;1;Vigente
316979;4589364;oral;1;Vigente
336791;4589439;intravaginal;1;Vigente
384665;4589364;oral;1;Vigente
451565;4589364;oral;1;Vigente
498952;4589360;intravenosa;1;Vigente
777434;4589364;oral;1;Vigente
819926;4589377;tópica;1;Vigente
1014222;4589364;oral;1;Vigente
1032315;4589364;oral;1;Vigente
1049682;4589364;oral;1;Vigente
1191804;4589364;oral;1;Vigente
1652627;4589364;oral;1;Vigente
1772275;4589364;oral;1;Vigente
2044038;4589364;oral;1;Vigente
5987115;4589364;oral;1;Vigente
5987118;4589364;oral;1;Vigente
5987119;4589360;intravenosa;1;Vigente
5987122;4589364;oral;1;Vigente
5987127;4589365;intramuscular;1;Vigente
5987129;4589364;oral;1;Vigente
5987147;4589360;intravenosa;1;Vigente
5987151;4589364;oral;1;Vigente
5987155;4589364;oral;1;Vigente
5987162;4589364;oral;1;Vigente
5987174;4589360;intravenosa;1;Vigente
5987179;4589377;tópica;1;Vigente
5987181;4589364;oral;1;Vigente
5987193;4589364;oral;1;Vigente
5987195;4589360;intravenosa;1;Vigente
5987200;4589364;oral;1;Vigente
5987242;4589364;oral;1;Vigente
5987254;4589360;intravenosa;1;Vigente
5987277;4589360;intravenosa;1;Vigente
5987284;4589364;oral;1;Vigente
5987317;4589370;subcutánea;1;Vigente
5987318;4589364;oral;1;Vigente
5987321;4589364;oral;1;Vigente
5987325;4589420;inhalatoria oral;1;Vigente
5987325;4589424;inhalatoria nasal;1;Vigente
5987372;4589364;oral;1;Vigente
5987388;4589360;intravenosa;1;Vigente
5987393;4589364;oral;1;Vigente
5987408;4589364;oral;1;Vigente
5987440;4589364;oral;1;Vigente
5987443;4589364;oral;1;Vigente
5986847;4589364;oral;1;Vigente
5986862;4589364;oral;1;Vigente
5986875;4589360;intravenosa;1;Vigente
5987463;4589364;oral;1;Vigente
5987464;4589364;oral;1;Vigente
5987466;4589370;subcutánea;1;Vigente
5987481;4589377;tópica;1;Vigente
5987498;4589377;tópica;1;Vigente
5986893;4589364;oral;1;Vigente
5986894;4589364;oral;1;Vigente
5986896;4589360;intravenosa;1;Vigente
5986896;4589365;intramuscular;1;Vigente
5986904;4589377;tópica;1;Vigente
5986915;4589364;oral;1;Vigente
5986934;4589364;oral;1;Vigente
5986938;4589364;oral;1;Vigente
5987540;4589360;intravenosa;1;Vigente
5987541;4589503;intraarticular;1;Vigente
5987543;4589364;oral;1;Vigente
5987549;4589364;oral;1;Vigente
5987554;4589364;oral;1;Vigente
5987556;4589392;ocular;1;Vigente
5987611;4589507;intraperitoneal;1;Vigente
5987635;4589364;oral;1;Vigente
5987642;4589364;oral;1;Vigente
5986969;4589360;intravenosa;1;Vigente
5986980;4589364;oral;1;Vigente
5986983;4589364;oral;1;Vigente
6347391;4589392;ocular;1;Vigente
80609;4589364;oral;1;Vigente
114936;4589364;oral;1;Vigente
33957;4589360;intravenosa;1;Vigente
77066;4589420;inhalatoria oral;1;Vigente
578;4589360;intravenosa;1;Vigente
590;4589364;oral;1;Vigente
72663;4589364;oral;1;Vigente
54209;4589364;oral;1;Vigente
70771;4589360;intravenosa;1;Vigente
70771;4589365;intramuscular;1;Vigente
70771;4589370;subcutánea;1;Vigente
5915660;4589431;ótica;1;Vigente
1115992;4589420;inhalatoria oral;1;Vigente
5987029;4589364;oral;1;Vigente
5987030;4589364;oral;1;Vigente
5987037;4589364;oral;1;Vigente
5987059;4589370;subcutánea;1;Vigente
5987060;4589364;oral;1;Vigente
5987074;4589364;oral;1;Vigente
5987096;4589364;oral;1;Vigente
6349266;4589392;ocular;1;Vigente
1487149;4589364;oral;1;Vigente
1382212;4589364;oral;1;Vigente
6176066;4589377;tópica;1;Vigente
6354293;4589364;oral;1;Vigente
4825293;4589364;oral;1;Vigente
5975268;4589364;oral;1;Vigente
6424527;4589364;oral;1;Vigente
6448831;4589386;rectal;1;Vigente
6633548;4589364;oral;1;Vigente
7248213;4589360;intravenosa;1;Vigente
6469073;4589364;oral;1;Vigente
6471671;4589364;oral;1;Vigente
6572181;4589360;intravenosa;1;Vigente
6768116;4589360;intravenosa;1;Vigente
7205086;4589365;intramuscular;1;Vigente
7215936;4589364;oral;1;Vigente
6429183;4589364;oral;1;Vigente
6437283;4589364;oral;1;Vigente
7224955;4589364;oral;1;Vigente
6424941;4589364;oral;1;Vigente
6425135;4589364;oral;1;Vigente
6437409;4589364;oral;1;Vigente
6412600;4589364;oral;1;Vigente
6417044;4589364;oral;1;Vigente
6418651;4589364;oral;1;Vigente
6473074;4589364;oral;1;Vigente
6507770;4589392;ocular;1;Vigente
6573534;4589364;oral;1;Vigente
6671112;4589364;oral;1;Vigente
7277416;4589360;intravenosa;1;Vigente
7287311;4589370;subcutánea;1;Vigente
6655966;4589364;oral;1;Vigente
6745511;4589365;intramuscular;1;Vigente
6802597;4589377;tópica;1;Vigente
7294073;4589365;intramuscular;1;Vigente
7117254;4589364;oral;1;Vigente
6626992;4589364;oral;1;Vigente
6410435;4589364;oral;1;Vigente
6512460;4589364;oral;1;Vigente
6894287;4589439;intravaginal;1;Vigente
7180528;4589364;oral;1;Vigente
6730403;4589365;intramuscular;1;Vigente
6734992;4589360;intravenosa;1;Vigente
6734992;4589365;intramuscular;1;Vigente
6430120;4589364;oral;1;Vigente
6647707;4589364;oral;1;Vigente
6718497;4589377;tópica;1;Vigente
6434637;4589364;oral;1;Vigente
6469629;4589364;oral;1;Vigente
6471755;4589360;intravenosa;1;Vigente
6412019;4589364;oral;1;Vigente
6472483;4589364;oral;1;Vigente
6476299;4589364;oral;1;Vigente
6714734;4589377;tópica;1;Vigente
6667119;4589364;oral;1;Vigente
6507746;4589392;ocular;1;Vigente
6719015;4589360;intravenosa;1;Vigente
6719015;4589365;intramuscular;1;Vigente
6474339;4589364;oral;1;Vigente
6603516;4589364;oral;1;Vigente
6406510;4589364;oral;1;Vigente
7229513;4589360;intravenosa;1;Vigente
7235303;4589364;oral;1;Vigente
7255901;4589370;subcutánea;1;Vigente
7255901;4589360;intravenosa;1;Vigente
6415393;4589360;intravenosa;1;Vigente
6514317;4589392;ocular;1;Vigente
7090645;4589364;oral;1;Vigente
7230316;4589364;oral;1;Vigente
6441174;4589364;oral;1;Vigente
6649368;4589439;intravaginal;1;Vigente
6437252;4589364;oral;1;Vigente
6471825;4589364;oral;1;Vigente
6649661;4589364;oral;1;Vigente
6718535;4589377;tópica;1;Vigente
7142040;4589364;oral;1;Vigente
6418715;4589364;oral;1;Vigente
6422213;4589364;oral;1;Vigente
6446484;4589364;oral;1;Vigente
7238198;4589360;intravenosa;1;Vigente
6802194;4589364;oral;1;Vigente
7222134;4589364;oral;1;Vigente
7253917;4589360;intravenosa;1;Vigente
6500803;4589392;ocular;1;Vigente
6407306;4589364;oral;1;Vigente
6444405;4589364;oral;1;Vigente
6780925;4589377;tópica;1;Vigente
7083990;4589364;oral;1;Vigente
6432526;4589364;oral;1;Vigente
6496571;4589364;oral;1;Vigente
6455782;4589364;oral;1;Vigente
6416550;4589364;oral;1;Vigente
6476245;4589364;oral;1;Vigente
6616794;4589364;oral;1;Vigente
7057343;4589377;tópica;1;Vigente
7264442;4589364;oral;1;Vigente
7035617;4589377;tópica;1;Vigente
7199796;4589364;oral;1;Vigente
6455331;4589364;oral;1;Vigente
6638104;4589364;oral;1;Vigente
7223347;4589364;oral;1;Vigente
6454523;4589364;oral;1;Vigente
6592722;4589364;oral;1;Vigente
6654815;4589364;oral;1;Vigente
7224581;4589364;oral;1;Vigente
6416622;4589364;oral;1;Vigente
6426176;4589364;oral;1;Vigente
6428665;4589364;oral;1;Vigente
6432580;4589370;subcutánea;1;Vigente
6433062;4589364;oral;1;Vigente
6450842;4589360;intravenosa;1;Vigente
6416632;4589364;oral;1;Vigente
6476083;4589364;oral;1;Vigente
6649167;4589364;oral;1;Vigente
7311526;4589364;oral;1;Vigente
7547554;4589420;inhalatoria oral;1;Vigente
7566679;4589377;tópica;1;Vigente
7572716;4589364;oral;1;Vigente
7578929;4589364;oral;1;Vigente
7564665;4589377;tópica;1;Vigente
7358349;4589370;subcutánea;1;Vigente
7469839;4589364;oral;1;Vigente
7579117;4589364;oral;1;Vigente
7640431;4589364;oral;1;Vigente
7425686;4589364;oral;1;Vigente
7643414;4589364;oral;1;Vigente
7431664;4589377;tópica;1;Vigente
7616852;4589364;oral;1;Vigente
7354121;4589364;oral;1;Vigente
7661390;4589471;sonda nasogástrica;1;Vigente
7464791;4589364;oral;1;Vigente
7637442;4589364;oral;1;Vigente
7630332;4589360;intravenosa;1;Vigente
7354106;4589364;oral;1;Vigente
7488973;7488861;transdérmica;1;Vigente
7425248;4589420;inhalatoria oral;1;Vigente
7444625;4589364;oral;1;Vigente
5199489;4589364;oral;1;Vigente
7332903;4589364;oral;1;Vigente
7360077;4589370;subcutánea;1;Vigente
7501411;4589424;inhalatoria nasal;1;Vigente
7487316;4589377;tópica;1;Vigente
7473779;4589364;oral;1;Vigente
7630629;4589377;tópica;1;Vigente
7493174;4589364;oral;1;Vigente
7643006;4589370;subcutánea;1;Vigente
7643006;4589360;intravenosa;1;Vigente
7338889;4589365;intramuscular;1;Vigente
7367950;4589370;subcutánea;1;Vigente
7522908;4589364;oral;1;Vigente
7479813;4589364;oral;1;Vigente
7395190;4589364;oral;1;Vigente
7419051;4589364;oral;1;Vigente
7388652;4589364;oral;1;Vigente
7502933;4589364;oral;1;Vigente
7373819;4589364;oral;1;Vigente
7419888;4589377;tópica;1;Vigente
7456114;4589364;oral;1;Vigente
7518152;4589386;rectal;1;Vigente
7332301;4589392;ocular;1;Vigente
7403769;4589377;tópica;1;Vigente
7372784;4589377;tópica;1;Vigente
7425441;4589420;inhalatoria oral;1;Vigente
7430455;4589377;tópica;1;Vigente
7356328;4589377;tópica;1;Vigente
7639609;4589377;tópica;1;Vigente
7587627;4589377;tópica;1;Vigente
7663533;4589365;intramuscular;1;Vigente
7663533;4589495;intradérmica;1;Vigente
7431307;4589377;tópica;1;Vigente
7453664;4589364;oral;1;Vigente
7356522;4589364;oral;1;Vigente
7553700;4589364;oral;1;Vigente
7591590;4589377;tópica;1;Vigente
7518163;4589364;oral;1;Vigente
7600674;4589404;epidural;1;Vigente
7600674;4589360;intravenosa;1;Vigente
7359583;4589370;subcutánea;1;Vigente
7394538;4589365;intramuscular;1;Vigente
7611154;4589424;inhalatoria nasal;1;Vigente
7582021;4589360;intravenosa;1;Vigente
7403073;4589364;oral;1;Vigente
7428450;4589364;oral;1;Vigente
7444617;4589364;oral;1;Vigente
7453629;4589364;oral;1;Vigente
7356763;4589360;intravenosa;1;Vigente
7356763;4589370;subcutánea;1;Vigente
7376799;4589364;oral;1;Vigente
7431244;4589377;tópica;1;Vigente
7352976;4589364;oral;1;Vigente
7413209;4589364;oral;1;Vigente
7556862;4589398;endonasal;1;Vigente
7359601;4589370;subcutánea;1;Vigente
7496144;4589439;intravaginal;1;Vigente
7729506;4589503;intraarticular;1;Vigente
7729506;4589365;intramuscular;1;Vigente
7738161;4589364;oral;1;Vigente
5986647;4589364;oral;1;Vigente
5986648;4589364;oral;1;Vigente
5986678;4589365;intramuscular;1;Vigente
4191709;4589360;intravenosa;1;Vigente
4645635;4589364;oral;1;Vigente
4672336;4589364;oral;1;Vigente
5680331;4589386;rectal;1;Vigente
5846559;4589364;oral;1;Vigente
5986389;4589360;intravenosa;1;Vigente
5986410;4589364;oral;1;Vigente
5986441;4589364;oral;1;Vigente
5986513;4589364;oral;1;Vigente
5986555;4589370;subcutánea;1;Vigente
5986555;4589360;intravenosa;1;Vigente
5986565;4589364;oral;1;Vigente
5986566;4589364;oral;1;Vigente
5986567;4589364;oral;1;Vigente
5986683;4589364;oral;1;Vigente
5986717;4589364;oral;1;Vigente
5986728;4589360;intravenosa;1;Vigente
5986317;4589364;oral;1;Vigente
5986326;4589364;oral;1;Vigente
5986478;4589364;oral;1;Vigente
5986479;4589364;oral;1;Vigente
5986481;4589370;subcutánea;1;Vigente
5986481;4589360;intravenosa;1;Vigente
5986491;4589360;intravenosa;1;Vigente
5986497;4589364;oral;1;Vigente
5986508;4589360;intravenosa;1;Vigente
5986592;4589364;oral;1;Vigente
5986601;4589364;oral;1;Vigente
5986602;4589364;oral;1;Vigente
5986608;4589364;oral;1;Vigente
5986752;4589377;tópica;1;Vigente
5986777;4589364;oral;1;Vigente
5986778;4589364;oral;1;Vigente
5986784;4589360;intravenosa;1;Vigente
5986794;4589364;oral;1;Vigente
5986809;4589364;oral;1;Vigente
5986377;4589364;oral;1;Vigente
5986384;4589364;oral;1;Vigente
93604;4589364;oral;1;Vigente
97122;4589360;intravenosa;1;Vigente
100865;4589364;oral;1;Vigente
112903;4589364;oral;1;Vigente
117137;4589364;oral;1;Vigente
33816;4589365;intramuscular;1;Vigente
19150;4589364;oral;1;Vigente
54273;4589364;oral;1;Vigente
54383;4589364;oral;1;Vigente
618;4589360;intravenosa;1;Vigente
369;4589370;subcutánea;1;Vigente
369;4589360;intravenosa;1;Vigente
369;4589365;intramuscular;1;Vigente
76346;4589364;oral;1;Vigente
79678;4589364;oral;1;Vigente
88034;4589360;intravenosa;1;Vigente
117941;4589420;inhalatoria oral;1;Vigente
123424;4589370;subcutánea;1;Vigente
133815;4589364;oral;1;Vigente
134488;4589364;oral;1;Vigente
141210;4589364;oral;1;Vigente
148195;4589381;nebulización;1;Vigente
163177;4589377;tópica;1;Vigente
193384;4589364;oral;1;Vigente
461110;4589392;ocular;1;Vigente
566510;4589364;oral;1;Vigente
770502;4589364;oral;1;Vigente
887680;4589364;oral;1;Vigente
1226464;4589364;oral;1;Vigente
1341784;4589364;oral;1;Vigente
1709107;4589377;tópica;1;Vigente
1772691;4589370;subcutánea;1;Vigente
1971325;4589360;intravenosa;1;Vigente
2070137;4589364;oral;1;Vigente
2541433;4589364;oral;1;Vigente
2817608;4589364;oral;1;Vigente
2817608;4589364;oral;1;Vigente
102516;4589364;oral;1;Vigente
105352;4589386;rectal;1;Vigente
105352;4589364;oral;1;Vigente
112688;4589377;tópica;1;Vigente
116183;4589364;oral;1;Vigente
54359;4589364;oral;1;Vigente
70793;4589364;oral;1;Vigente
577;4589360;intravenosa;1;Vigente
528;4589364;oral;1;Vigente
73731;4589364;oral;1;Vigente
73791;4589364;oral;1;Vigente
76191;4589364;oral;1;Vigente
79592;4589364;oral;1;Vigente
79891;4589364;oral;1;Vigente
81406;4589364;oral;1;Vigente
89924;4589398;endonasal;1;Vigente
99759;4589377;tópica;1;Vigente
136280;4589364;oral;1;Vigente
139308;4589364;oral;1;Vigente
144782;4589360;intravenosa;1;Vigente
156727;4589360;intravenosa;1;Vigente
156727;4589360;intravenosa;1;Vigente
172940;4589404;epidural;1;Vigente
178275;4589431;ótica;1;Vigente
179583;4589364;oral;1;Vigente
187004;4589392;ocular;1;Vigente
213938;4589364;oral;1;Vigente
234278;4589364;oral;1;Vigente
235535;4589364;oral;1;Vigente
248532;4589365;intramuscular;1;Vigente
273989;4589360;intravenosa;1;Vigente
415663;4589364;oral;1;Vigente
496797;4589364;oral;1;Vigente
523005;4589364;oral;1;Vigente
565015;4589364;oral;1;Vigente
691622;4589360;intravenosa;1;Vigente
703644;4589364;oral;1;Vigente
711573;4589364;oral;1;Vigente
1894288;4589364;oral;1;Vigente
1978752;4589364;oral;1;Vigente
1980491;4589420;inhalatoria oral;1;Vigente
2336692;4589503;intraarticular;1;Vigente
2336692;4589365;intramuscular;1;Vigente
3022950;7488861;transdérmica;1;Vigente
3437032;4589386;rectal;1;Vigente
50115;4589364;oral;1;Vigente
54318;4589364;oral;1;Vigente
70479;4589364;oral;1;Vigente
836898;4589377;tópica;1;Vigente
1001947;4589364;oral;1;Vigente
1164321;4589365;intramuscular;1;Vigente
1241340;4589364;oral;1;Vigente
1402712;4589360;intravenosa;1;Vigente
1407038;4589364;oral;1;Vigente
1411499;4589364;oral;1;Vigente
1575369;4589386;rectal;1;Vigente
531;4589364;oral;1;Vigente
72427;4589364;oral;1;Vigente
79000;4589364;oral;1;Vigente
81463;4589364;oral;1;Vigente
90482;4589364;oral;1;Vigente
91173;4589364;oral;1;Vigente
92066;4589364;oral;1;Vigente
104408;4589364;oral;1;Vigente
123485;4589364;oral;1;Vigente
201608;4589377;tópica;1;Vigente
276970;4589364;oral;1;Vigente
278767;4589364;oral;1;Vigente
338388;4589364;oral;1;Vigente
338406;4589364;oral;1;Vigente
338410;4589364;oral;1;Vigente
363040;4589364;oral;1;Vigente
384126;4589364;oral;1;Vigente
606876;4589364;oral;1;Vigente
643711;4589364;oral;1;Vigente
1172016;4589364;oral;1;Vigente
1323956;4589364;oral;1;Vigente
1382168;4589364;oral;1;Vigente
1626197;4589364;oral;1;Vigente
1706697;4589364;oral;1;Vigente
1879496;4589364;oral;1;Vigente
1892028;4589364;oral;1;Vigente
5987131;4589364;oral;1;Vigente
5987158;4589370;subcutánea;1;Vigente
5987175;4589364;oral;1;Vigente
6354485;4589364;oral;1;Vigente
6402110;4589377;tópica;1;Vigente
5987189;4589364;oral;1;Vigente
5987204;4589377;tópica;1;Vigente
5987208;4589392;ocular;1;Vigente
5987215;4589360;intravenosa;1;Vigente
5987220;4589364;oral;1;Vigente
5987230;4589364;oral;1;Vigente
5987237;4589377;tópica;1;Vigente
5987247;4589364;oral;1;Vigente
5987276;4589364;oral;1;Vigente
5987279;4589364;oral;1;Vigente
5987285;4589364;oral;1;Vigente
5987293;4589364;oral;1;Vigente
5987301;4589364;oral;1;Vigente
5987308;4589365;intramuscular;1;Vigente
5987324;4589364;oral;1;Vigente
5987340;4589364;oral;1;Vigente
5987343;4589360;intravenosa;1;Vigente
5987375;4589360;intravenosa;1;Vigente
5987392;4589364;oral;1;Vigente
5987420;4589364;oral;1;Vigente
5987424;4589377;tópica;1;Vigente
5987439;4589364;oral;1;Vigente
5987451;4589360;intravenosa;1;Vigente
5987453;4589360;intravenosa;1;Vigente
5986837;4589364;oral;1;Vigente
5986840;4589364;oral;1;Vigente
5986849;4589364;oral;1;Vigente
5986854;4589360;intravenosa;1;Vigente
5987467;4589364;oral;1;Vigente
5987476;4589364;oral;1;Vigente
5987478;4589377;tópica;1;Vigente
5987491;4589360;intravenosa;1;Vigente
5987511;4589360;intravenosa;1;Vigente
5987515;4589364;oral;1;Vigente
5986929;4589377;tópica;1;Vigente
5986947;7731248;intraarterial;1;Vigente
5986947;4589360;intravenosa;1;Vigente
5986951;4589364;oral;1;Vigente
5987525;4589364;oral;1;Vigente
5987531;4589364;oral;1;Vigente
5987547;4589365;intramuscular;1;Vigente
5987547;4589360;intravenosa;1;Vigente
5987551;4589360;intravenosa;1;Vigente
5987558;4589364;oral;1;Vigente
5987562;4589364;oral;1;Vigente
5987566;4589364;oral;1;Vigente
5987578;4589364;oral;1;Vigente
