CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PRESC_FK;PRESC_DESC;MEDICAMENTO_BASICO_FK;MEDICAMENTO_BASICO_DESC;FRM_FARMA_AGRP_FK;FRM_FARMA_AGRP_DESC;CONDICION_VENTA_FK;CONDICION_VENTA_DESC;ESTADO_PRESCRIPCION_FK;ESTADO_PRESCRIPCION_DESC;TIPO_FORMA_AGRP_FK;TIPO_FORMA_AGRP_DESC;UNIDOSIS_LOGISTICA_CANT;UNIDOSIS_LOGISTICA_UNIDAD_FK;UNIDOSIS_LOGISTICA_UNIDAD_DESC;UNIDOSIS_ASISTENCIAL_CANT;UNI_ASISTENCIAL_UNIDAD_FK;UNI_ASISTENCIAL_UNIDAD_DESC;VOLUMEN_TOTAL_CANTIDAD;VOLUMEN_TOTAL_UNIDAD_FK;VOLUMEN_TOTAL_UNIDAD_DESC;ATC_DESCRIPCION_FK;ATC_DESCRIPCION_DESC;URL_MEDLINE_PLUS;VIAS_ADMINISTRACION;MC_SUST;;;;;
5986995;darunavir 300 mg comprimido;;Vigente;Insensible;Manual;;;422802007;darunavir, 300 mg, comprimido;;;4589063;válido como MC prescribible;5672631;darunavir;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579051;J05AE10;;;• darunavir ¦ 300 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6573519;darunavir 400 mg comprimido;;Vigente;Insensible;Manual;;;442242000;darunavir, 400 mg, comprimido;;;4589063;válido como MC prescribible;5672631;darunavir;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579051;J05AE10;;;• darunavir ¦ 400 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6573534;darunavir 600 mg comprimido;;Vigente;Insensible;Manual;;;442384006;darunavir, 600 mg, comprimido;;;4589063;válido como MC prescribible;5672631;darunavir;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579051;J05AE10;;;• darunavir ¦ 600 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987434;dasatinib 100 mg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672637;dasatinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579377;L01XE06;;;• dasatinib ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987467;dasatinib 20 mg comprimido;;Vigente;Insensible;Manual;;;424058002;dasatinib, 20 mg, comprimido;;;4589063;válido como MC prescribible;5672637;dasatinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579377;L01XE06;;;• dasatinib ¦ 20 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987495;dasatinib 50 mg comprimido;;Vigente;Insensible;Manual;;;424254006;dasatinib, 50 mg, comprimido;;;4589063;válido como MC prescribible;5672637;dasatinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579377;L01XE06;;;• dasatinib ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986853;dasatinib 70 mg comprimido;;Vigente;Insensible;Manual;;;425166003;dasatinib, 70 mg, comprimido;;;4589063;válido como MC prescribible;5672637;dasatinib;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579377;L01XE06;;;• dasatinib ¦ 70 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986868;daunorubicina 20 mg inyectable;;Vigente;Insensible;Manual;;;326835000;daunorubicina, 20 mg, polvo para solución inyectable, vial;;;4589063;válido como MC prescribible;5672638;daunorubicina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579327;L01DB02;;;• daunorubicina ¦ 20 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7273510;daunorubicina 20 mg/10 mL (2 mg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672638;daunorubicina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;10;7008554;mililitros;4579327;L01DB02;;;• daunorubicina ¦ 20 mg ¦ 10 mL ¦ 1 ¦ Vigente;;;;;
5987154;decitabina 50 mg inyectable;;Vigente;Insensible;Manual;;;421015000;decitabina 50 mg, polvo para solución inyectable, vial;;;4589063;válido como MC prescribible;5672640;decitabina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579298;L01BC08;;;• decitabina ¦ 50 mg ¦   ¦ 1 ¦ Vigente;;;;;
5987273;deferasirox 125 mg comprimido;;Vigente;Insensible;Manual;;;418728008;deferasirox, 125 mg, comprimido para suspensión oral;;;4589063;válido como MC prescribible;5672701;deferasirox;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• deferasirox ¦ 125 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986485;deferasirox 250 mg comprimido;;Vigente;Insensible;Manual;;;418860009;deferasirox, 250 mg, comprimido para suspensión oral;;;4589063;válido como MC prescribible;5672701;deferasirox;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• deferasirox ¦ 250 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5986520;deferasirox 500 mg comprimido;;Vigente;Insensible;Manual;;;419160004;deferasirox, 500 mg, comprimido para suspensión oral;;;4589063;válido como MC prescribible;5672701;deferasirox;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;;;;;• deferasirox ¦ 500 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987450;deferoxamina 500 mg inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672713;deferoxamina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4581471;V03AC01;;;• deferoxamina ¦ 500 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987592;deflazacort 30 mg comprimido;;Vigente;Insensible;Manual;;;325474006;deflazacort, 30 mg, comprimido;;;4589063;válido como MC prescribible;5672719;deflazacort;5714967;comprimido;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4578622;H02AB13;;;• deflazacort ¦ 30 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
1937004;deflazacort 6 mg comprimido;;Vigente;Insensible;Manual;;;325472005;deflazacort, 6 mg, comprimido;;;4589063;válido como MC prescribible;5672719;deflazacort;5714967;comprimido;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4578622;H02AB13;;;• deflazacort ¦ 6 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7620094;degarelix 120 mg inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7620078;degarelix;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579463;L02BX02;;;• degarelix ¦ 120 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7620091;degarelix 80 mg inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7620078;degarelix;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4579463;L02BX02;;;• degarelix ¦ 80 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987616;deltametrina 0,02% (200 mcg/mL) + piperonil butóxido 2,5% (25 mg/mL) champú;;Vigente;Insensible;Manual;;;;;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5677500;deltametrina + piperonil butóxido;5714935;champú;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5767715;aplicación;0;;;;;;;"• piperonil butóxido ¦ 2,5 g ¦ 100 mL ¦ 2 ¦ Vigente• deltametrina ¦ ,02 g ¦ 100 mL ¦ 1 ¦ Vigente";;;;;
5986515;deltametrina 0,02% (200 mcg/mL) + piperonil butóxido 2,5% (25 mg/mL) loción;;Vigente;Insensible;Manual;;;;;;• 7066492 - Petitorio mínimo;4589063;válido como MC prescribible;5677500;deltametrina + piperonil butóxido;5715290;loción;4589043;directa;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767715;aplicación;0;;;;;;;"• piperonil butóxido ¦ 2,5 g ¦ 100 mL ¦ 2 ¦ Vigente• deltametrina ¦ ,02 g ¦ 100 mL ¦ 1 ¦ Vigente";;;;;
6471927;denosumab 120 mg/1,7 mL (70 mg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672728;denosumab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;1,7;7008554;mililitros;4579808;M05BX04;;;• denosumab ¦ 120 mg ¦ 1,7 mL ¦ 1 ¦ Vigente;;;;;
4516163;denosumab 60 mg/mL inyectable;;Vigente;Insensible;Manual;;;446347007;denosumab, 60 mg/ml, solución inyectable;;;4589063;válido como MC prescribible;5672728;denosumab;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5917385;jeringa prellenada;1;5765870;miligramo;1;5765871;mililitro;4579808;M05BX04;http://www.nlm.nih.gov/medlineplus/spanish/druginfo/meds/a610023-es.html;;• denosumab ¦ 60 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5987325;desflurano 1 mg/mL líquido para inhalación;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672830;desflurano;5715289;líquido para inhalación;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;240;7008554;mililitros;4579833;N01AB07;;;• desflurano ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
5987087;desipramina 50 mg comprimido;;Vigente;Insensible;Manual;;;375530008;clorhidrato de desipramina, 50 mg, comprimido;;;4589063;válido como MC prescribible;5672831;desipramina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580334;N06AA01;;;• desipramina ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
93425;desloratadina 2,5 mg + pseudoefedrina sulfato 120 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5677504;desloratadina + pseudoefedrina sulfato;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• pseudoefedrina sulfato ¦ 120 mg ¦ 0  ¦ 2 ¦ Vigente• desloratadina ¦ 2,5 mg ¦ 0  ¦ 1 ¦ Vigente";;;;;
104408;desloratadina 2,5 mg/5 mL solución oral;;Vigente;Sensible;Manual;;;407921001;desloratadina 0,5 mg/ml, jarabe;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5672837;desloratadina;5715329;solución oral;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5765871;mililitro;120;5765871;mililitro;4581065;R06AX27;;;• desloratadina ¦ 2,5 mg ¦ 5 mL ¦ 1 ¦ Vigente;;;;;
91;desloratadina 5 mg comprimido;;Vigente;Sensible;Manual;;;134508009;desloratadina, 5 mg, comprimido;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5672837;desloratadina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4581065;R06AX27;;;• desloratadina ¦ 5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
336778;desmopresina 0,01% (100 mcg/mL) solución nasal;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672846;desmopresina;5715336;solución nasal;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767711;dosis;0;;;4578581;H01BA02;;;• desmopresina ¦ 100 mcg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
6627148;desmopresina 10 mcg/dosis solución nasal;;Vigente;Insensible;Manual;;;325914009;acetato de desmopresina, 10 mcg, aerosol nasal;;;4589063;válido como MC prescribible;5672846;desmopresina;5715336;solución nasal;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767861;frasco;1;5767711;dosis;0;;;4578581;H01BA02;;;• desmopresina ¦ 10 mcg ¦ 1 dosis ¦ 1 ¦ Vigente;;;;;
5986604;desmopresina 100 mcg comprimido;;Vigente;Insensible;Manual;;;73454001;desmopresina;;;4589063;válido como MC prescribible;5672846;desmopresina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5912656;microgramo;0;;;4578581;H01BA02;;;• desmopresina ¦ 100 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
834102;desmopresina 15 mcg/mL inyectable;;Vigente;Insensible;Manual;;;;;;"• 5924232 - ARSENAL• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;5672846;desmopresina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5912656;microgramo;1;5765871;mililitro;4578581;H01BA02;;;• desmopresina ¦ 15 mcg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
6628640;desmopresina 200 mcg comprimido;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672846;desmopresina;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5912656;microgramo;0;;;4578581;H01BA02;;;• desmopresina ¦ 200 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7639638;desodorante antitranspirante;;Vigente;Insensible;Manual;;;;;;;4589064;nunca válido para prescribir como MC;7524182;medicamento básico especial;5714723;aerosol;4589043;directa;4589064;nunca válido para prescribir como MC;4567042;Discreta;1;5767861;frasco;1;5767715;aplicación;;;;;;;;• sustancia especial ¦ 1 aplicación ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987339;desogestrel 150 mcg + etinilestradiol 20 mcg comprimido;;Vigente;Sensible;Manual;;;326309006;etinilestradiol+desogestrel, 20 mcg/150 mcg, comprimido;;;4589063;válido como MC prescribible;5672875;desogestrel + etinilestradiol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;4578352;G03AA09;;;"• etinilestradiol ¦ 20 mcg ¦ 0  ¦ 2 ¦ Vigente• desogestrel ¦ 150 mcg ¦ 0  ¦ 1 ¦ Vigente";;;;;
5986493;desogestrel 150 mcg + etinilestradiol 30 mcg comprimido;;Vigente;Sensible;Manual;;;377326005;desogestrel + etinilestradiol, 0,15 mg/0,03 mg, comprimido;;;4589063;válido como MC prescribible;5672875;desogestrel + etinilestradiol;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;4578352;G03AA09;;;"• etinilestradiol ¦ 30 mcg ¦ 0  ¦ 2 ¦ Vigente• desogestrel ¦ 150 mcg ¦ 0  ¦ 1 ¦ Vigente";;;;;
6508809;desogestrel 25 mcg + etinilestradiol 40 mcg comprimido y desogestrel 125 mcg + etinilestradiol 30 mcg comprimido;;Vigente;Insensible;Manual;;;;;;;4589064;nunca válido para prescribir como MC;5672875;desogestrel + etinilestradiol;5714967;comprimido;4589044;receta médica;4589064;nunca válido para prescribir como MC;4567042;Discreta;1;5767855;comprimido;1;5767855;comprimido;0;;;;;;;"• etinilestradiol ¦ 40 mcg ¦ 0  ¦ 4 ¦ Vigente• desogestrel ¦ 25 mcg ¦ 0  ¦ 3 ¦ Vigente";;;;;
4709871;desogestrel 75 mcg comprimido;;Vigente;Insensible;Manual;;;400419002;desogestrel, 75 microgramos, comprimido;;;4589063;válido como MC prescribible;5672851;desogestrel;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5912656;microgramo;0;;;4578377;G03AC09;;;• desogestrel ¦ 75 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7430341;desonida 0,05% (500 mcg/g) crema;;Vigente;Insensible;Manual;;;374027001;desonida, 0,05%, crema;;;4589063;válido como MC prescribible;7430323;desonida;5714974;crema;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;4577980;D07AB08;;;• desonida ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente;;;;;
7430385;desonida 0,05% (500 mcg/g) loción;;Vigente;Insensible;Manual;;;374025009;desonida, 0,05%, loción;;;4589063;válido como MC prescribible;7430323;desonida;5715290;loción;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767715;aplicación;0;;;4577980;D07AB08;;;• desonida ¦ 500 mcg ¦ 1 g ¦ 1 ¦ Vigente;;;;;
6476384;desoxirribonucleasa 2,5 mg/2,5 mL solución para inhalación;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;6476329;desoxirribonucleasa;5715345;solución para inhalación;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;2,5;5765871;mililitro;;;;;• desoxirribonucleasa ¦ 2,5 mg ¦ 2,5 mL ¦ 1 ¦ Vigente;;;;;
5987220;desvenlafaxina 100 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672877;desvenlafaxina;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580398;N06AX23;;;• desvenlafaxina ¦ 100 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5987322;desvenlafaxina 50 mg comprimido liberación modificada;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672877;desvenlafaxina;5714968;comprimido liberación modificada;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580398;N06AX23;;;• desvenlafaxina ¦ 50 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
94956;dexametasona 0,1% (1 mg/mL) + tobramicina 0,3% (3 mg/mL) colirio;;Vigente;Insensible;Manual;;;134748003;dexametasona+tobramicina, 0,1%/0,3%, colirio;;"• 5924232 - ARSENAL• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;5672911;dexametasona + tobramicina;5714960;colirio;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;5765871;mililitro;4581197;S01CA01;;;"• dexametasona ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente• tobramicina ¦ 3 mg ¦ 1 mL ¦ 2 ¦ Vigente";;;;;
6510735;dexametasona 0,1% (1 mg/mL) + tobramicina 0,3% (3 mg/mL) ungüento oftálmico;;Vigente;Insensible;Manual;;;377335003;dexametasona + tobramicina, 1 mg/3 mg, ungüento;;"• 5924226 - ARSENAL• 7164027 - Media• 7164019 - Dispensadores automático urgencia";4589063;válido como MC prescribible;5672911;dexametasona + tobramicina;5715415;ungüento oftálmico;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5912594;pomo;1;5767715;aplicación;0;;;4581197;S01CA01;;;"• tobramicina ¦ 3 mg ¦ 1 mL ¦ 2 ¦ Vigente• dexametasona ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
7473473;dexametasona 250 mcg + diiodohidroxiquinoleína 100 mg óvulo;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7473400;dexametasona + diiodohidroxiquinoleína;5715297;óvulo;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767879;óvulo;1;5767879;óvulo;0;;;;;;;"• diiodohidroxiquinoleína ¦ 100 mg ¦ 0  ¦ 2 ¦ Vigente• dexametasona ¦ 250 mcg ¦ 0  ¦ 1 ¦ Vigente";;;;;
5876951;dexametasona 4 mg comprimido;;Vigente;Insensible;Manual;;;376688006;dexametasona, 4 mg, comprimido;;;4589063;válido como MC prescribible;5672896;dexametasona;5714967;comprimido;4589046;receta médica retenida;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4576041;A01AC02;;;• dexametasona ¦ 4 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
96124;dexametasona 4 mg/mL inyectable;;Vigente;Insensible;Manual;;;325372006;fosfato de dexametasona, 4 mg/ml, solución inyectable, vial de 1 ml;;"• 5924232 - ARSENAL• 7164019 - Dispensadores automático urgencia• 7164027 - Media";4589063;válido como MC prescribible;5672896;dexametasona;5715210;inyectable;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;1;5765871;mililitro;4578611;H02AB02;;;• dexametasona ¦ 4 mg ¦ 1 mL ¦ 1 ¦ Vigente;;;;;
6508103;dexametasona 700 mcg implante;;Vigente;Insensible;Manual;;;442878000;dexametasona, 700 mcg, implante ocular;;;4589063;válido como MC prescribible;5672896;dexametasona;5715198;implante;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;6743455;implante;1;6743455;implante;0;;;4581163;S01BA01;;;• dexametasona ¦ 700 mcg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6477981;dexametasona 8 mg/2 mL (4 mg/mL) inyectable;;Vigente;Insensible;Manual;;;325370003;fosfato de dexametasona, 4 mg/ml, solución inyectable, vial de 2 ml;;;4589063;válido como MC prescribible;5672896;dexametasona;5715210;inyectable;4589046;receta médica retenida;4589063;válido como MC prescribible;4567043;Continua;1;5767802;ampolla;1;5765870;miligramo;2;5765871;mililitro;4578611;H02AB02;;;• dexametasona ¦ 8 mg ¦ 2 mL ¦ 1 ¦ Vigente;;;;;
1899444;dexibuprofeno 400 mg comprimido;;Vigente;Insensible;Manual;;;418855005;dexibuprofeno, 400 mg, comprimido;;;4589063;válido como MC prescribible;5672912;dexibuprofeno;5714967;comprimido;4589044;receta médica;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4579610;M01AE14;;;• dexibuprofeno ¦ 400 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
5859953;dexmedetomidina 200 mcg/2 mL (100 mcg/mL) inyectable;;Vigente;Insensible;Manual;;;375814007;clorhidrato de dexmedetomidina, 100 mcg/ml, solución inyectable, vial;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5672915;dexmedetomidina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5912656;microgramo;2;7008554;mililitros;4580323;N05CM18;;;• dexmedetomidina ¦ 200 mcg ¦ 2 mL ¦ 1 ¦ Vigente;;;;;
7409663;dexmedetomidina 200 mcg/50 mL (4 mcg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672915;dexmedetomidina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5912656;microgramo;50;7008554;mililitros;4580323;N05CM18;;;• dexmedetomidina ¦ 200 mcg ¦ 50 mL ¦ 1 ¦ Vigente;;;;;
6929642;dexmedetomidina 400 mcg/100 mL (4 mcg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;• 5924232 - ARSENAL;4589063;válido como MC prescribible;5672915;dexmedetomidina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5912656;microgramo;100;7008554;mililitros;4580323;N05CM18;;;• dexmedetomidina ¦ 400 mcg ¦ 100 mL ¦ 1 ¦ Vigente;;;;;
7409647;dexmedetomidina 80 mcg/20 mL (4 mcg/mL) inyectable;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;5672915;dexmedetomidina;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5912656;microgramo;20;7008554;mililitros;4580323;N05CM18;;;• dexmedetomidina ¦ 80 mcg ¦ 20 mL ¦ 1 ¦ Vigente;;;;;
6416547;dexmetilfenidato 10 mg comprimido;;Vigente;Sensible;Manual;;;385554009;clorhidrato de dexmetilfenidato, 10 mg, comprimido;;;4589063;válido como MC prescribible;6416544;dexmetilfenidato;5714967;comprimido;4589051;receta cheque;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580413;N06BA11;;;• dexmetilfenidato ¦ 10 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
6416550;dexmetilfenidato 5 mg comprimido;;Vigente;Sensible;Manual;;;385553003;clorhidrato de dexmetilfenidato, 5 mg, comprimido;;;4589063;válido como MC prescribible;6416544;dexmetilfenidato;5714967;comprimido;4589051;receta cheque;4589063;válido como MC prescribible;4567042;Discreta;1;5767855;comprimido;1;5765870;miligramo;0;;;4580413;N06BA11;;;• dexmetilfenidato ¦ 5 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
163177;dexpantenol 5% (50 mg/g) ungüento;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7503524;dexpantenol;5715413;ungüento;4589043;directa;4589063;válido como MC prescribible;4567042;Discreta;1;5912594;pomo;1;5767715;aplicación;0;;;4577855;D03AX03;;;• dexpantenol ¦ 50 mg ¦ 1 g ¦ 1 ¦ Vigente;;;;;
5987001;dexrazoxano 500 mg inyectable;;Vigente;Insensible;Manual;;;374228001;clorhidrato de dexrazoxano, 500 mg, vial con polvo;;;4589063;válido como MC prescribible;5672931;dexrazoxano;5715210;inyectable;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767894;vial;1;5765870;miligramo;0;;;4581481;V03AF02;;;• dexrazoxano ¦ 500 mg ¦ 0  ¦ 1 ¦ Vigente;;;;;
7501320;dextrán 0,1% (1 mg/mL) + hipromelosa 0,3% (3 mg/mL) + nafazolina 0,025% (250 mcg/mL) colirio;;Vigente;Insensible;Manual;;;;;;;4589063;válido como MC prescribible;7501271;dextrán + hipromelosa + nafazolina;5714960;colirio;4589044;receta médica;4589063;válido como MC prescribible;4567043;Continua;1;5767861;frasco;1;5767862;gotas;0;;;;;;;"• nafazolina ¦ 250 mcg ¦ 1 mL ¦ 3 ¦ Vigente• hipromelosa ¦ 3 mg ¦ 1 mL ¦ 2 ¦ Vigente• dextrán ¦ 1 mg ¦ 1 mL ¦ 1 ¦ Vigente";;;;;
