CONCEPTO_ID;DESCRIPCION;DESC_ABREVIADA;ESTADO;SENSIBLE_MAYUSCULA;CREAC_NOMBRE;REVISADO;CONSULTAR;SCT_ID;SCT_TERMINO;SINONIMO;GRUPOS_JERARQUICOS;PACK_MULTI_CANTIDAD;PACK_MULTI_UNIDAD_FK;PACK_MULTI_UNIDAD_DESC;MED_CLINICO_CON_ENVASE_FK;MED_CLINICO_CON_ENVASE_DESC;PRODUCTO_COMERCIAL_FK;PRODUCTO_COMERCIAL_DESC;EXISTE_EN_GS1_FK;EXISTE_EN_GS1_DESC;GTIN_GS1
7608979;mizonase cápsula blanda vaginal (Gynopharm) 10 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7608983;miconazol 100 mg + tinidazol 150 mg cápsula vaginal 10 cápsulas;6641492;mizonase cápsula blanda vaginal (Gynopharm);4567041;No;
7579915;mizonase óvulo vaginal (Gynopharm) 10 óvulos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7376081;miconazol 100 mg + tinidazol 150 mg óvulo 10 óvulos;6641496;mizonase óvulo vaginal (Gynopharm);4567041;No;
7608949;mizonase set óvulo y crema vaginal (Gynopharm) 1 kit;;Vigente;Sensible;Autogenerado;;;;;;;;;;7375983;miconazol 100 mg + tinidazol 150 mg óvulo 10 óvulos y miconazol 2% (20 mg/g) + tinidazol 3% (30 mg/g) crema 1 pomo 20 gramos 1 kit;7608941;mizonase set óvulo y crema vaginal (Gynopharm);4567041;No;
7600862;mobex solución inyectable (Boehringer I.) 3 ampollas 1,5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7322207;meloxicam 15 mg/1,5 mL (10 mg/mL) inyectable 3 ampollas 1,5 mililitros;5695200;mobex solución inyectable (Boehringer I.);4567041;No;
7141235;mobex 15 mg comprimido (Boehringer I.) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141225;meloxicam 15 mg comprimido 10 comprimidos;182706;mobex 15 mg comprimido (Boehringer I.);4567041;No;
7141262;mobex 15 mg comprimido (Boehringer I.) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141254;meloxicam 15 mg comprimido 30 comprimidos;182706;mobex 15 mg comprimido (Boehringer I.);4567041;No;
7141231;mobex 7,5 mg comprimido (Boehringer I.) 15 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141215;meloxicam 7,5 mg comprimido 15 comprimidos;7141210;mobex 7,5 mg comprimido (Boehringer I.);4567041;No;
7141233;mobex 7,5 mg comprimido (Boehringer I.) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141219;meloxicam 7,5 mg comprimido 30 comprimidos;7141210;mobex 7,5 mg comprimido (Boehringer I.);4567041;No;
7171149;moderatus 10 mg comprimido recubierto (Medley) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7154699;rosuvastatina 10 mg comprimido 30 comprimidos;6572638;moderatus 10 mg comprimido recubierto (Medley);4567041;No;
7171165;moderatus 20 mg comprimido recubierto (Medley) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7154701;rosuvastatina 20 mg comprimido 30 comprimidos;6572620;moderatus 20 mg comprimido recubierto (Medley);4567041;No;
7198353;moderiba comprimido recubierto (Abbott) 168 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7198298;ribavirina 200 mg comprimido 168 comprimidos;7198349;moderiba comprimido recubierto (Abbott);4567041;No;
7474101;modura comprimido recubierto (Saval) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7474100;xysmalobium undulatum 40 mg comprimido 20 comprimidos;7474099;modura comprimido recubierto (Saval);4567041;No;
7508467;modusik - A ofteno solución oftálmica (Sophia) 1 frasco 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7410089;ciclosporina 0,1% (1 mg/mL) colirio 1 frasco 5 mililitros;6525162;modusik - A ofteno solución oftálmica (Sophia);4567041;No;
7303224;molsicor 10 mg comprimido (Euromed) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7180821;amlodipino 10 mg comprimido 30 comprimidos;6619705;molsicor 10 mg comprimido (Euromed);4567041;No;
7491639;momelab crema tópica (ITF - Labomed) 1 pomo 10 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7333814;mometasona 0,1% (1 mg/g) crema 1 pomo 10 gramos;7491636;momelab crema tópica (ITF - Labomed);4567041;No;
7491641;momelab crema tópica (ITF - Labomed) 1 pomo 15 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7326274;mometasona 0,1% (1 mg/g) crema 1 pomo 15 gramos;7491636;momelab crema tópica (ITF - Labomed);4567041;No;
7567288;mometasona furoato 0,1% crema tópica (Hospifarma) 1 pomo 15 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7326274;mometasona 0,1% (1 mg/g) crema 1 pomo 15 gramos;7567282;mometasona furoato 0,1% crema tópica (Hospifarma);4567041;No;
7556357;momexa twisthaler 200 mcg polvo para inhalación (MSD) 1 inhalador 60 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7556253;mometasona 200 mcg polvo para inhalación 1 inhalador 60 dosis;7556349;momexa twisthaler 200 mcg polvo para inhalación (MSD);4567041;No;
7556371;momexa twisthaler 400 mcg polvo para inhalación (MSD) 1 inhalador 30 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7556286;mometasona 400 mcg polvo para inhalación 1 inhalador 30 dosis;6567372;momexa twisthaler 400 mcg polvo para inhalación (MSD);4567041;No;
7363068;monez suspensión para nebulización nasal (Lab Chile) 1 frasco 140 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7326736;mometasona 50 mcg/dosis suspensión nasal 1 frasco 140 dosis;7363065;monez suspensión para nebulización nasal (Lab Chile);4567041;No;
7678732;monogen polvo para solución oral (Nutricia) 1 tarro 400 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7678730;nutrición enteral infantil 1 tarro 400 gramos;7648794;monogen polvo para solución oral (Nutricia);4567041;No;
7428168;monopack 20 mg comprimido (Bagó) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7428156;isosorbida mononitrato 20 mg comprimido 30 comprimidos;7428128;monopack 20 mg comprimido (Bagó);4567041;No;
7428170;monopack 40 mg comprimido (Bagó) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7428159;isosorbida mononitrato 40 mg comprimido 30 comprimidos;7428152;monopack 40 mg comprimido (Bagó);4567041;No;
7497715;monoprost solución oftálmica (Andrómaco) 30 aplicadores 0,2 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7497700;latanoprost 10 mcg/0,2 mL (50 mcg/mL) colirio 30 aplicadores 0,2 mililitros;7497713;monoprost solución oftálmica (Andrómaco);4567041;No;
7145428;montelukast 10 mg comprimido recubierto (Sandoz) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7145423;montelukast 10 mg comprimido 28 comprimidos;7145352;montelukast 10 mg comprimido recubierto (Sandoz);4567041;No;
7301372;monticina ungüento dérmico (Mintlab) 1 pomo 15 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7114538;bacitracina 500 UI/g + neomicina 5 mg/g ungüento 1 pomo 15 gramos;7301359;monticina ungüento dérmico (Mintlab);4567041;No;
7363045;morelin comprimido recubierto (Lab Chile) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7268866;amitriptilina 12,5 mg + clordiazepóxido 5 mg comprimido 30 comprimidos;1706670;morelin comprimido recubierto (Lab Chile);4567041;No;
7309750;morfina clorhidrato 10 mg/mL solución inyectable (Biosano) 100 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7309724;morfina 10 mg/mL inyectable 100 ampollas 1 mililitro;7309710;morfina clorhidrato 10 mg/mL solución inyectable (Biosano);4567041;No;
7309748;morfina clorhidrato 10 mg/mL solución inyectable (Biosano) 20 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;6799285;morfina 10 mg/mL inyectable 20 ampollas 1 mililitro;7309710;morfina clorhidrato 10 mg/mL solución inyectable (Biosano);4567041;No;
7309734;morfina clorhidrato 10 mg/mL solución inyectable (Lab Chile) 3 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7309622;morfina 10 mg/mL inyectable 3 ampollas 1 mililitro;7309698;morfina clorhidrato 10 mg/mL solución inyectable (Lab Chile);4567041;No;
7309743;morfina clorhidrato 10 mg/mL solución inyectable (Lab Chile) 5 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7309625;morfina 10 mg/mL inyectable 5 ampollas 1 mililitro;7309698;morfina clorhidrato 10 mg/mL solución inyectable (Lab Chile);4567041;No;
7309720;morfina clorhidrato 10 mg/mL solución inyectable (Sanderson) 20 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;6799285;morfina 10 mg/mL inyectable 20 ampollas 1 mililitro;71818;morfina clorhidrato 10 mg/mL solución inyectable (Sanderson);4567041;No;
7497924;morfina clorhidrato 10 mg/mL solución oral (Pfizer) 1 frasco 200 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7497922;morfina 10 mg/mL solución oral 1 frasco 200 mililitros;7497923;morfina clorhidrato 10 mg/mL solución oral (Pfizer);4567041;No;
7309756;morfina clorhidrato 20 mg/mL solución inyectable (Biosano) 100 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7309730;morfina 20 mg/mL inyectable 100 ampollas 1 mililitro;7309714;morfina clorhidrato 20 mg/mL solución inyectable (Biosano);4567041;No;
7309752;morfina clorhidrato 20 mg/mL solución inyectable (Biosano) 20 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7309612;morfina 20 mg/mL inyectable 20 ampollas 1 mililitro;7309714;morfina clorhidrato 20 mg/mL solución inyectable (Biosano);4567041;No;
7309728;morfina clorhidrato 20 mg/mL solución inyectable (Sanderson) 20 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7309612;morfina 20 mg/mL inyectable 20 ampollas 1 mililitro;7309690;morfina clorhidrato 20 mg/mL solución inyectable (Sanderson);4567041;No;
7202193;motilium comprimido (Janssen) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7202191;domperidona 10 mg comprimido 30 comprimidos;7202188;motilium comprimido (Janssen);4567041;No;
6938374;motrin 400 mg comprimido recubierto (Pfizer) 16 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;6937657;ibuprofeno 400 mg comprimido 16 comprimidos;100814;motrin 400 mg comprimido recubierto (Pfizer);4567041;No;
7379889;movidol cápsula con gránulos de liberación prolongada (Pasteur) 30 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7379886;mebeverina 200 mg cápsula liberación modificada 30 cápsulas;6619463;movidol cápsula con gránulos de liberación prolongada (Pasteur);4567041;No;
7255166;movigil 100 mg comprimido (Bagó) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7255121;modafinilo 100 mg comprimido 30 comprimidos;6541525;movigil 100 mg comprimido (Bagó);4567041;No;
7255169;movigil 200 mg comprimido (Bagó) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7255126;modafinilo 200 mg comprimido 30 comprimidos;6541543;movigil 200 mg comprimido (Bagó);4567041;No;
7328851;moviplus comprimido (Bagó) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7328802;difenidol 25 mg comprimido 30 comprimidos;5987810;moviplus comprimido (Bagó);4567041;No;
7158611;moxaval comprimido recubierto (Saval) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7120279;moxifloxacino 400 mg comprimido 10 comprimidos;6541657;moxaval comprimido recubierto (Saval);4567041;No;
7158610;moxaval comprimido recubierto (Saval) 7 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7120276;moxifloxacino 400 mg comprimido 7 comprimidos;6541657;moxaval comprimido recubierto (Saval);4567041;No;
7158504;moxicino comprimido recubierto (Andrómaco) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7120279;moxifloxacino 400 mg comprimido 10 comprimidos;5988597;moxicino comprimido recubierto (Andrómaco);4567041;No;
7158498;moxicino comprimido recubierto (Andrómaco) 7 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7120276;moxifloxacino 400 mg comprimido 7 comprimidos;5988597;moxicino comprimido recubierto (Andrómaco);4567041;No;
7158596;moxifloxacino 400 mg comprimido recubierto (Mintlab) 7 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7120276;moxifloxacino 400 mg comprimido 7 comprimidos;7158589;moxifloxacino 400 mg comprimido recubierto (Mintlab);4567041;No;
7323509;moxof solución oftálmica (Nicolich) 1 frasco 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7323504;moxifloxacino 0,5% (5 mg/mL) colirio 1 frasco 5 mililitros;6525200;moxof solución oftálmica (Nicolich);4567041;No;
7254619;mozobil solución inyectable (Genzyme) 1 vial 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;7254611;plerixafor 20 mg/mL inyectable 1 vial 1 mililitro;7254599;mozobil solución inyectable (Genzyme);4567041;No;
7111438;mucivil comprimido (Prater) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7111428;terbinafina 250 mg comprimido 30 comprimidos;6541692;mucivil comprimido (Prater);4567041;No;
7316469;mucivil crema tópica (Prater) 1 pomo 20 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7316470;terbinafina 1% (10 mg/g) crema 1 pomo 20 gramos;7316461;mucivil crema tópica (Prater);4567041;No;
7316523;mucivil solución tópica (Prater) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7316525;terbinafina 1% (10 mg/mL) solución uso externo 1 frasco 15 mililitros;7316519;mucivil solución tópica (Prater);4567041;No;
7722356;mucolítico 100 mg/mL solución para nebulización (Sanitas) 3 frascos 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7722352;acetilcisteína 100 mg/mL solución para nebulización 3 frascos 15 mililitros;7064124;mucolítico 100 mg/mL solución para nebulización (Sanitas);4567041;No;
7293495;mucosolvan forte jarabe (Boheringer I.) 1 frasco 120 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7259517;ambroxol 30 mg/5 mL solución oral 1 frasco 120 mililitros;6641529;mucosolvan forte jarabe (Boheringer I.);4567041;No;
7500566;mucosolvan jarabe (Boehringer I.) 1 frasco 120 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7259550;ambroxol 15 mg/5 mL solución oral 1 frasco 120 mililitros;7500561;mucosolvan jarabe (Boehringer I.);4567041;No;
7376684;mulcatel suspensión oral (Maver) 1 frasco 200 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7376681;sucralfato 10% (500 mg/5 mL) suspensión oral 1 frasco 200 mililitros;107229;mulcatel suspensión oral (Maver);4567041;No;
7708716;multiflora plus cápsula (Pharma Investi) 60 cápsulas;;Vigente;Sensible;Autogenerado;;;;;;;;;;7708713;probiótico cápsula 60 cápsulas;6402012;multiflora plus cápsula (Pharma Investi);4567041;No;
7708712;multiflora polvo para suspensión oral (Pharma Investi) 14 sobres;;Vigente;Sensible;Autogenerado;;;;;;;;;;7708710;probiótico polvo para preparado oral 14 sobres;6402018;multiflora polvo para suspensión oral (Pharma Investi);4567041;No;
7312562;multisedil comprimido (Andrómaco) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7312522;clormezanona 100 mg + diazepam 2,5 mg comprimido 20 comprimidos;7312559;multisedil comprimido (Andrómaco);4567041;No;
7312568;multisedil comprimido (Andrómaco) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7312476;clormezanona 100 mg + diazepam 2,5 mg comprimido 30 comprimidos;7312559;multisedil comprimido (Andrómaco);4567041;No;
7328328;mupicil crema dérmica (Fouchard) 1 pomo 15 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7328327;mupirocina 2% (20 mg/g) crema 1 pomo 15 gramos;6402344;mupicil crema dérmica (Fouchard);4567041;No;
7328329;mupicil ungüento dérmico (Fouchard) 1 pomo 15 gramos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7328264;mupirocina 2% (20 mg/g) ungüento 1 pomo 15 gramos;6402345;mupicil ungüento dérmico (Fouchard);4567041;No;
7512013;mus comprimido recubierto (IPhSA) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7148068;claritromicina 500 mg comprimido 20 comprimidos;6566271;mus comprimido recubierto (IPhSA);4567041;No;
7207600;muvend 0,25 mg comprimido (Synthon) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7207496;pramipexol 0,25 mg comprimido 30 comprimidos;5987863;muvend 0,25 mg comprimido (Synthon);4567041;No;
7207605;muvend 1 mg comprimido (Synthon) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7207502;pramipexol 1 mg comprimido 30 comprimidos;5988277;muvend 1 mg comprimido (Synthon);4567041;No;
7323534;muxelix jarabe (Saval) 1 frasco 120 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7323531;hedera helix extracto estandarizado 35 mg/5 mL solución oral 1 frasco 120 mililitros;7323530;muxelix jarabe (Saval);4567041;No;
7293416;muxol adulto jarabe (Saval) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7293398;ambroxol 30 mg/5 mL solución oral 1 frasco 100 mililitros;209105;muxol adulto jarabe (Saval);4567041;No;
7293460;muxol comprimido (Saval) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7293457;ambroxol 30 mg COMPRIMIDO 20 comprimidos;447877;muxol comprimido (Saval);4567041;No;
7293423;muxol pediátrico jarabe (Saval) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7293396;ambroxol 15 mg/5 mL solución oral 1 frasco 100 mililitros;101139;muxol pediátrico jarabe (Saval);4567041;No;
7323711;muxol solución inyectable (Saval) 5 ampollas 2 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7323708;ambroxol 15 mg/2 mL (7,5 mg/mL) inyectable 5 ampollas 2 mililitros;5988043;muxol solución inyectable (Saval);4567041;No;
7505968;mydfrin solución oftálmica 2,5% (Alcon) 1 frasco 5 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7505946;fenilefrina 2,5% (25 mg/mL) colirio 1 frasco 5 mililitros;5987734;mydfrin solución oftálmica 2,5% (Alcon);4567041;No;
7020727;mydriacyl 1% solución oftálmica (Alcon) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7020715;tropicamida 1% (10 mg/mL) solución oftálmica 1 frasco 15 mililitros;266906;mydriacyl 1% solución oftálmica (Alcon);4567041;No;
7572296;myfortic 180 mg comprimido con recubrimiento entérico (Novartis) 120 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7572261;ácido micofenólico 180 mg comprimido 120 comprimidos;6541734;myfortic 180 mg comprimido con recubrimiento entérico (Novartis);4567041;No;
7572299;myfortic 360 mg comprimido con recubrimiento entérico (Novartis) 120 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7572262;ácido micofenólico 360 mg comprimido 120 comprimidos;6541712;myfortic 360 mg comprimido con recubrimiento entérico (Novartis);4567041;No;
7225419;myleran comprimido recubierto (GSK) 100 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7225414;busulfano 2 mg comprimido 100 comprimidos;6641571;myleran comprimido recubierto (GSK);4567041;No;
7188820;nabila 10 mg comprimido (Tecnofarma) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7188812;nebivolol 10 mg comprimido 28 comprimidos;6541778;nabila 10 mg comprimido (Tecnofarma);4567041;No;
7188823;nabila 2,5 mg comprimido (Tecnofarma) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7188815;nebivolol 2,5 mg comprimido 28 comprimidos;7188808;nabila 2,5 mg comprimido (Tecnofarma);4567041;No;
7188824;nabila 5 mg comprimido (Tecnofarma) 28 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7188743;nebivolol 5 mg comprimido 28 comprimidos;5988923;nabila 5 mg comprimido (Tecnofarma);4567041;No;
7470114;nalerona comprimido (Silesia) 30 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7470110;naltrexona 50 mg comprimido 30 comprimidos;6390587;nalerona comprimido (Silesia);4567041;No;
6727920;nandrolona decanoato 50 mg/mL solución inyectable (Biosano) 20 ampollas 1 mililitro;;Vigente;Sensible;Autogenerado;;;;;;;;;;6727882;nandrolona 50 mg/mL inyectable 20 ampollas 1 mililitro;6727912;nandrolona decanoato 50 mg/mL solución inyectable (Biosano);4567041;No;
7508839;naphcon - A solución oftálmica (Alcon) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7422209;feniramina 0,3% (3 mg/mL) + nafazolina 0,025% (250 mcg/mL) colirio 1 frasco 15 mililitros;6647631;naphcon - A solución oftálmica (Alcon);4567041;No;
7422110;naphtears solución oftálmica (Alcon) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7422108;nafazolina 0,012% (120 mcg/mL) colirio 1 frasco 15 mililitros;6525276;naphtears solución oftálmica (Alcon);4567041;No;
7717291;naproxeno sódico 275 mg comprimido recubierto (Andrómaco) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141861;naproxeno 275 mg comprimido 10 comprimidos;2146700;naproxeno sódico 275 mg comprimido recubierto (Andrómaco);4567041;No;
7141895;naproxeno sódico 550 mg comprimido recubierto (Andrómaco) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141830;naproxeno 550 mg comprimido 10 comprimidos;1619960;naproxeno sódico 550 mg comprimido recubierto (Andrómaco);4567041;No;
7424491;naproxeno sódico 550 mg comprimido recubierto (Euromed) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141830;naproxeno 550 mg comprimido 10 comprimidos;7424486;naproxeno sódico 550 mg comprimido recubierto (Euromed);4567041;No;
7371462;naproxeno sódico 550 mg comprimido recubierto (Lab Chile) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141830;naproxeno 550 mg comprimido 10 comprimidos;5987766;naproxeno sódico 550 mg comprimido recubierto (Lab Chile);4567041;No;
7358574;naproxeno sódico 550 mg comprimido recubierto (Mintlab) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7141830;naproxeno 550 mg comprimido 10 comprimidos;6662920;naproxeno sódico 550 mg comprimido recubierto (Mintlab);4567041;No;
7168870;naramig comprimido recubierto (GSK) 14 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7168860;naratriptán 2,5 mg comprimido 14 comprimidos;92065;naramig comprimido recubierto (GSK);4567041;No;
7168854;naramig comprimido recubierto (GSK) 2 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7168787;naratriptán 2,5 mg comprimido 2 comprimidos;92065;naramig comprimido recubierto (GSK);4567041;No;
7168863;naramig comprimido recubierto (GSK) 7 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7168815;naratriptán 2,5 mg comprimido 7 comprimidos;92065;naramig comprimido recubierto (GSK);4567041;No;
7363033;nartan comprimido recubierto (Lab Chile) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7168817;naratriptán 2,5 mg comprimido 10 comprimidos;1672432;nartan comprimido recubierto (Lab Chile);4567041;No;
7363027;nartan comprimido recubierto (Lab Chile) 2 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7168787;naratriptán 2,5 mg comprimido 2 comprimidos;1672432;nartan comprimido recubierto (Lab Chile);4567041;No;
7676201;nasogel gel nasal (PBH Neilmed) 1 frasco 30 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7676198;lubricante gel nasal 1 frasco 30 mililitros;6414584;nasogel gel nasal (PBH Neilmed);4567041;No;
7356395;nasolver jarabe (Mintlab) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7356392;clorfenamina 2 mg/5 mL + codeína 10 mg/5 mL + pseudoefedrina clorhidrato 30 mg/5 mL solución oral 1 frasco 100 mililitros;7356386;nasolver jarabe (Mintlab);4567041;No;
7326743;nasonex suspensión para nebulización nasal (MSD) 1 frasco 140 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7326736;mometasona 50 mcg/dosis suspensión nasal 1 frasco 140 dosis;74351;nasonex suspensión para nebulización nasal (MSD);4567041;No;
7326880;nasonex suspensión para nebulización nasal (MSD) 2 frascos 140 dosis;;Vigente;Sensible;Autogenerado;;;;;;;;;;7326733;mometasona 50 mcg/dosis suspensión nasal 2 frascos 140 dosis;74351;nasonex suspensión para nebulización nasal (MSD);4567041;No;
7362917;nastifrin compuesto comprimido recubierto (Lab Chile) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7242125;clorfenamina 4 mg + paracetamol 500 mg + pseudoefedrina sulfato 60 mg comprimido 10 comprimidos;6667131;nastifrin compuesto comprimido recubierto (Lab Chile);4567041;No;
7362750;nastifrin compuesto jarabe (Lab Chile) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7362754;clorfenamina 2 mg/5 mL + paracetamol 125 mg/5 mL + pseudoefedrina clorhidrato 30 mg/5 mL solución oral 1 frasco 100 mililitros;6667115;nastifrin compuesto jarabe (Lab Chile);4567041;No;
7362937;nastifrin DN comprimido recubierto (Lab Chile) 20 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7242151;paracetamol 500 mg + pseudoefedrina clorhidrato 60 mg comprimido y clorfenamina 4 mg + paracetamol 500 mg + pseudoefedrina clorhidrato 60 mg comprimido 20 comprimidos;7362932;nastifrin DN comprimido recubierto (Lab Chile);4567041;No;
7362657;nastifrin jarabe (Lab Chile) 1 frasco 100 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7242228;clorfenamina 2 mg/5 mL + pseudoefedrina sulfato 30 mg/5 mL solución oral 1 frasco 100 mililitros;6667256;nastifrin jarabe (Lab Chile);4567041;No;
7362725;nastifrin solución oral para gotas (Lab Chile) 1 frasco 15 mililitros;;Vigente;Sensible;Autogenerado;;;;;;;;;;7344134;clorfenamina 1 mg/mL + pseudoefedrina clorhidrato 30 mg/mL gotas orales 1 frasco 15 mililitros;6667160;nastifrin solución oral para gotas (Lab Chile);4567041;No;
7344112;nastigrip comprimido (Bagó) 10 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7344108;cafeína 25 mg + clorfenamina 2 mg + paracetamol 300 mg comprimido 10 comprimidos;7344102;nastigrip comprimido (Bagó);4567041;No;
7448261;nastigrip comprimido (Bagó) 120 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7448251;cafeína 25 mg + clorfenamina 2 mg + paracetamol 300 mg comprimido 120 comprimidos;7344102;nastigrip comprimido (Bagó);4567041;No;
7475977;nastigrip día - noche comprimido (Bagó) 18 comprimidos;;Vigente;Sensible;Autogenerado;;;;;;;;;;7377249;cafeína 35 mg + clorfenamina 2 mg + paracetamol 300 mg comprimido y cafeína 25 mg + clorfenamina 4 mg + paracetamol 300 mg comprimido 18 comprimidos;7377211;nastigrip día - noche comprimido (Bagó);4567041;No;
